LC08_L1TP_022006_20150428_20170409_01_T1	LC80220062015118LGN01
LC08_L1TP_022007_20150428_20170409_01_T1	LC80220072015118LGN01
LC08_L1TP_019007_20150423_20170409_01_T1	LC80190072015113LGN01
LC08_L1TP_021007_20150421_20170409_01_T1	LC80210072015111LGN01
LC08_L1TP_018007_20150416_20170409_01_T1	LC80180072015106LGN01
LC08_L1TP_020007_20150414_20170409_01_T1	LC80200072015104LGN01
LC08_L1TP_022007_20150412_20170410_01_T1	LC80220072015102LGN02
LC08_L1TP_019007_20150407_20180129_01_T1	LC80190072015097LGN02
LC08_L1TP_021007_20150405_20170410_01_T1	LC80210072015095LGN01
LC08_L1TP_018007_20150331_20170411_01_T1	LC80180072015090LGN01
LC08_L1TP_020007_20150329_20170411_01_T1	LC80200072015088LGN01
LC08_L1TP_021007_20150320_20170411_01_T1	LC80210072015079LGN01
LC08_L1TP_020007_20150313_20170412_01_T1	LC80200072015072LGN01
LC08_L1TP_022006_20141002_20170418_01_T1	LC80220062014275LGN01
LC08_L1TP_022007_20141002_20170418_01_T1	LC80220072014275LGN01
LC08_L1TP_018007_20140904_20170419_01_T1	LC80180072014247LGN01
LC08_L1TP_022006_20140831_20170420_01_T1	LC80220062014243LGN01
LC08_L1TP_022007_20140831_20170420_01_T1	LC80220072014243LGN01
LC08_L1TP_018007_20140803_20170420_01_T1	LC80180072014215LGN01
LC08_L1TP_020007_20140716_20170421_01_T1	LC80200072014197LGN01
LC08_L1TP_019007_20140709_20170421_01_T1	LC80190072014190LGN01
LC08_L1TP_018007_20140702_20170421_01_T1	LC80180072014183LGN01
LC08_L1TP_020007_20140630_20170421_01_T1	LC80200072014181LGN01
LC08_L1TP_022006_20140628_20170421_01_T1	LC80220062014179LGN01
LC08_L1TP_022007_20140628_20170421_01_T1	LC80220072014179LGN01
LC08_L1TP_082237_20140617_20170421_01_T1	LC80822372014168LGN01
LC08_L1TP_018007_20140616_20170421_01_T1	LC80180072014167LGN01
LC08_L1TP_020007_20140529_20170422_01_T1	LC80200072014149LGN01
LC08_L1TP_022006_20140527_20170422_01_T1	LC80220062014147LGN01
LC08_L1TP_019007_20140522_20170422_01_T1	LC80190072014142LGN01
LC08_L1TP_018007_20140515_20170422_01_T1	LC80180072014135LGN01
LC08_L1TP_019007_20140506_20170422_01_T1	LC80190072014126LGN01
LC08_L1TP_022006_20140409_20170423_01_T1	LC80220062014099LGN01
LC08_L1TP_022007_20140409_20170423_01_T1	LC80220072014099LGN01
LC08_L1TP_020007_20140326_20170424_01_T1	LC80200072014085LGN01
LC08_L1TP_022007_20140324_20170424_01_T1	LC80220072014083LGN01
LC08_L1TP_020007_20140310_20170425_01_T1	LC80200072014069LGN01
LC08_L1TP_022006_20140308_20170425_01_T1	LC80220062014067LGN01
LC08_L1TP_020007_20131001_20170502_01_T1	LC80200072013274LGN01
LC08_L1TP_022006_20130929_20170502_01_T1	LC80220062013272LGN01
LC08_L1TP_022006_20130913_20170502_01_T1	LC80220062013256LGN01
LC08_L1TP_019007_20130908_20170502_01_T1	LC80190072013251LGN01
LC08_L1TP_022006_20130812_20170503_01_T1	LC80220062013224LGN01
LC08_L1TP_022007_20130812_20170503_01_T1	LC80220072013224LGN01
LC08_L1TP_019007_20130722_20170503_01_T1	LC80190072013203LGN01
LC08_L1TP_022007_20130609_20170504_01_T1	LC80220072013160LGN01
LC08_L1TP_019007_20130519_20170504_01_T1	LC80190072013139LGN02
LC08_L1TP_018007_20130405_20170505_01_T1	LC80180072013095LGN02
LC08_L1TP_020007_20130326_20170505_01_T1	LC80200072013085LGN02
LC08_L1TP_020007_20130321_20170505_01_T1	LC80200072013080LGN02
