LT05_L1GS_233013_20060612_20161121_01_T2	LT52330132006163KIS00
LT05_L1TP_231014_19981014_20161221_01_T1	LT52310141998287KIS00
LT05_L1GS_233013_19981012_20161222_01_T2	LT52330131998285KIS00
LT05_L1TP_231014_19980912_20161222_01_T1	LT52310141998255KIS00
LT05_L1TP_233013_19980910_20161222_01_T1	LT52330131998253KIS00
LT05_L1TP_232013_19980903_20161222_01_T1	LT52320131998246KIS00
LT05_L1TP_232014_19980903_20161222_01_T1	LT52320141998246KIS00
LT05_L1GS_232013_19980701_20161223_01_T2	LT52320131998182KIS00
LT05_L1TP_231014_19980608_20161224_01_T2	LT52310141998159KIS00
LT05_L1GS_233013_19980606_20161224_01_T2	LT52330131998157KIS00
LT05_L1TP_232013_19980530_20161224_01_T1	LT52320131998150KIS00
LT05_L1TP_231014_19980507_20161225_01_T1	LT52310141998127KIS00
LT05_L1GS_233013_19980505_20161225_01_T2	LT52330131998125KIS00
LT05_L1GS_232013_19980428_20161225_01_T2	LT52320131998118KIS00
LT05_L1TP_233013_19971009_20161229_01_T1	LT52330131997282KIS00
LT05_L1GS_233013_19970923_20161230_01_T2	LT52330131997266KIS00
LT05_L1TP_231014_19970808_20180228_01_T1	LT52310141997220KIS00
LT05_L1GS_233013_19970705_20180228_01_T2	LT52330131997186KIS00
LT05_L1TP_232013_19970628_20180228_01_T1	LT52320131997179KIS00
LT05_L1TP_232014_19970628_20180228_01_T1	LT52320141997179KIS00
LT05_L1TP_232013_19970612_20180228_01_T1	LT52320131997163KIS00
LT05_L1TP_232014_19970612_20180228_01_T1	LT52320141997163KIS00
LT05_L1TP_231014_19970605_20180228_01_T1	LT52310141997156KIS00
LT05_L1TP_233013_19970603_20180228_01_T1	LT52330131997154KIS00
LT05_L1TP_232013_19970511_20180228_01_T2	LT52320131997131KIS00
LT05_L1GS_232014_19970511_20180228_01_T2	LT52320141997131KIS00
LT05_L1TP_231014_19970418_20180228_01_T2	LT52310141997108KIS00
LT05_L1TP_232014_19960929_20180228_01_T1	LT52320141996273KIS00
LT05_L1TP_231014_19960906_20180228_01_T1	LT52310141996250KIS00
LT05_L1TP_233013_19960819_20180228_01_T2	LT52330131996232KIS00
LT05_L1TP_232014_19960711_20180228_01_T1	LT52320141996193KIS00
LT05_L1TP_233013_19960702_20180228_01_T1	LT52330131996184KIS00
LT05_L1GS_233013_19960531_20180228_01_T2	LT52330131996152KIS00
LT05_L1TP_232013_19960524_20180228_01_T2	LT52320131996145KIS00
LT05_L1TP_231014_19960517_20180228_01_T2	LT52310141996138KIS00
LT05_L1GS_233013_19960429_20180228_01_T2	LT52330131996120KIS00
LT05_L1TP_232013_19960406_20180228_01_T2	LT52320131996097KIS00
LT05_L1GS_233013_19951004_20180228_01_T2	LT52330131995277KIS00
LT05_L1TP_232013_19950927_20180228_01_T1	LT52320131995270KIS00
LT05_L1GS_231014_19950920_20180228_01_T2	LT52310141995263KIS00
LT05_L1TP_233013_19950902_20180228_01_T2	LT52330131995245KIS00
LT05_L1TP_232013_19950826_20180228_01_T1	LT52320131995238KIS00
LT05_L1TP_232014_19950826_20180228_01_T1	LT52320141995238KIS00
LT05_L1TP_233013_19950716_20180228_01_T1	LT52330131995197KIS00
LT05_L1TP_232013_19950709_20180228_01_T2	LT52320131995190KIS00
LT05_L1TP_231014_19950702_20180228_01_T1	LT52310141995183KIS00
LT05_L1TP_233013_19950630_20180228_01_T2	LT52330131995181KIS00
LT05_L1TP_232013_19950623_20180228_01_T1	LT52320131995174KIS00
LT05_L1TP_233013_19950529_20180228_01_T2	LT52330131995149KIS00
LT05_L1GS_232013_19950522_20180228_01_T2	LT52320131995142KIS00
LT05_L1TP_231014_19950515_20180228_01_T2	LT52310141995135KIS00
LT05_L1GS_233013_19950513_20180228_01_T2	LT52330131995133KIS00
LT05_L1GS_233013_19950427_20180228_01_T2	LT52330131995117KIS00
LT05_L1TP_232013_19950420_20180228_01_T2	LT52320131995110KIS00
LT05_L1TP_232014_19950420_20180228_01_T2	LT52320141995110KIS00
LT05_L1TP_231014_19950413_20180228_01_T2	LT52310141995103KIS00
LT05_L1TP_232013_19950404_20180228_01_T1	LT52320131995094KIS00
LT05_L1TP_232014_19950404_20180228_01_T1	LT52320141995094KIS00
LT05_L1GS_232013_19940924_20170112_01_T2	LT52320131994267KIS00
LT05_L1TP_233013_19940915_20170112_01_T2	LT52330131994258KIS00
LT05_L1TP_233013_19940830_20170113_01_T2	LT52330131994242KIS00
LT05_L1TP_232013_19940604_20170113_01_T1	LT52320131994155KIS00
LT05_L1GS_232013_19931007_20180228_01_T2	LT52320131993280KIS00
LT05_L1TP_231014_19930813_20180228_01_T1	LT52310141993225KIS00
LT05_L1GS_232013_19930719_20180228_01_T2	LT52320131993200KIS00
LT05_L1TP_232013_19930703_20180228_01_T2	LT52320131993184KIS00
LT05_L1TP_233013_19930624_20180228_01_T2	LT52330131993175KIS00
LT05_L1TP_231014_19930610_20180228_01_T2	LT52310141993161KIS00
LT05_L1TP_233013_19930608_20180228_01_T2	LT52330131993159KIS00
LT05_L1TP_232013_19930601_20180228_01_T2	LT52320131993152KIS00
LT05_L1TP_232014_19930601_20180228_01_T1	LT52320141993152KIS00
LT05_L1GS_231014_19930509_20180228_01_T2	LT52310141993129KIS00
LT05_L1TP_233013_19930507_20180228_01_T2	LT52330131993127KIS00
LT05_L1TP_232013_19930430_20180228_01_T2	LT52320131993120KIS00
LT05_L1TP_232014_19930430_20180228_01_T2	LT52320141993120KIS00
LT05_L1TP_233013_19930421_20180228_01_T2	LT52330131993111KIS00
LT05_L1TP_231014_19920911_20180228_01_T1	LT52310141992255KIS00
LT05_L1TP_232013_19920902_20180228_01_T1	LT52320131992246KIS00
LT05_L1TP_232014_19920902_20180228_01_T1	LT52320141992246KIS00
LT05_L1GS_233013_19920808_20180228_01_T2	LT52330131992221KIS00
LT05_L1TP_232013_19920801_20180228_01_T1	LT52320131992214KIS00
LT05_L1TP_233013_19920723_20180228_01_T1	LT52330131992205KIS00
LT05_L1TP_232013_19920716_20180228_01_T1	LT52320131992198KIS00
LT05_L1TP_233013_19920707_20180228_01_T2	LT52330131992189KIS00
LT05_L1TP_231014_19920623_20180228_01_T1	LT52310141992175KIS00
LT05_L1TP_232013_19920614_20180228_01_T2	LT52320131992166KIS00
LT05_L1GS_231014_19920607_20180614_01_T2	LT52310141992159KIS00
LT05_L1TP_232013_19920529_20180228_01_T2	LT52320131992150KIS00
LT05_L1GS_231014_19920522_20180228_01_T2	LT52310141992143KIS00
LT05_L1GS_232013_19920513_20180228_01_T2	LT52320131992134KIS00
LT05_L1GS_231014_19920506_20180228_01_T2	LT52310141992127KIS00
LT05_L1GS_233013_19920504_20180228_01_T2	LT52330131992125KIS00
LT05_L1TP_232013_19920427_20180228_01_T2	LT52320131992118KIS00
LT05_L1GS_231014_19920420_20180228_01_T2	LT52310141992111KIS00
LT05_L1GS_232013_19920411_20180228_01_T2	LT52320131992102KIS00
LT05_L1TP_231014_19920319_20180228_01_T2	LT52310141992079KIS00
LT05_L1TP_232013_19910831_20180228_01_T1	LT52320131991243KIS00
LT05_L1TP_233013_19910822_20180228_01_T2	LT52330131991234KIS00
LT05_L1TP_232013_19910714_20180228_01_T1	LT52320131991195KIS00
LT05_L1TP_232013_19910628_20180228_01_T1	LT52320131991179KIS00
LT05_L1TP_233013_19910619_20180228_01_T1	LT52330131991170KIS00
LT05_L1TP_232014_19910612_20180228_01_T2	LT52320141991163KIS00
LT05_L1TP_233013_19910603_20180228_01_T2	LT52330131991154KIS00
LT05_L1TP_232014_19901015_20170128_01_T2	LT52320141990288KIS00
LT05_L1GS_233013_19901006_20170128_01_T2	LT52330131990279KIS00
LT05_L1TP_232014_19900929_20170129_01_T1	LT52320141990272KIS00
LT05_L1TP_231014_19900922_20170129_01_T1	LT52310141990265KIS00
LT05_L1TP_233013_19900819_20170128_01_T2	LT52330131990231KIS00
LT05_L1TP_231014_19900805_20170129_01_T1	LT52310141990217KIS00
LT05_L1TP_232013_19900625_20170129_01_T1	LT52320131990176KIS00
LT05_L1TP_232014_19900625_20170130_01_T1	LT52320141990176KIS00
LT05_L1TP_232013_19900524_20170130_01_T2	LT52320131990144KIS00
LT05_L1GS_233013_19900515_20170130_01_T2	LT52330131990135KIS00
LT05_L1TP_233013_19900413_20170131_01_T1	LT52330131990103KIS00
LT05_L1TP_231014_19900226_20170131_01_T1	LT52310141990057KIS00
LT05_L1TP_233013_19890629_20170202_01_T1	LT52330131989180KIS00
LT05_L1TP_232014_19890622_20170202_01_T1	LT52320141989173KIS00
LT05_L1TP_233013_19890426_20170203_01_T2	LT52330131989116KIS00
LT05_L1TP_232013_19890419_20170203_01_T1	LT52320131989109KIS00
LT05_L1TP_233013_19890410_20170204_01_T1	LT52330131989100KIS00
LT05_L1TP_231014_19881002_20170206_01_T1	LT52310141988276KIS00
LT05_L1TP_233013_19880930_20170206_01_T2	LT52330131988274KIS00
LT05_L1TP_232013_19880907_20170206_01_T1	LT52320131988251KIS00
LT05_L1TP_231014_19880831_20170206_01_T1	LT52310141988244KIS00
LT05_L1TP_233013_19880829_20170206_01_T2	LT52330131988242KIS00
LT05_L1TP_233013_19880813_20170207_01_T1	LT52330131988226KIS00
LT05_L1TP_232013_19880705_20170208_01_T2	LT52320131988187KIS00
LT05_L1TP_232014_19880705_20170208_01_T1	LT52320141988187KIS00
LT05_L1TP_233013_19880626_20170208_01_T1	LT52330131988178KIS00
LT05_L1TP_233013_19880525_20170208_01_T1	LT52330131988146KIS00
LT05_L1TP_232013_19880518_20170208_01_T1	LT52320131988139KIS00
LT05_L1TP_232014_19880518_20170208_01_T1	LT52320141988139KIS00
LT05_L1TP_232013_19880416_20170209_01_T1	LT52320131988107KIS00
LT05_L1TP_232014_19880416_20170209_01_T2	LT52320141988107KIS00
LT05_L1GS_232014_19880331_20170209_01_T2	LT52320141988091KIS00
LT05_L1TP_231014_19880324_20170209_01_T2	LT52310141988084KIS00
LT05_L1GS_233013_19871014_20170210_01_T2	LT52330131987287KIS00
LT05_L1TP_232013_19870921_20170211_01_T1	LT52320131987264KIS00
LT05_L1TP_232014_19870921_20170211_01_T1	LT52320141987264KIS00
LT05_L1TP_233013_19870912_20170211_01_T2	LT52330131987255KIS00
LT05_L1TP_233013_19870827_20170211_01_T1	LT52330131987239KIS00
LT05_L1TP_232013_19870820_20170211_01_T1	LT52320131987232KIS00
LT05_L1TP_233013_19870811_20170211_01_T1	LT52330131987223KIS00
LT05_L1TP_232013_19870804_20170211_01_T1	LT52320131987216KIS00
LT05_L1TP_232014_19870804_20170211_01_T1	LT52320141987216KIS00
LT05_L1GS_233013_19870710_20170212_01_T2	LT52330131987191KIS00
LT05_L1TP_233013_19870624_20170212_01_T1	LT52330131987175KIS00
LT05_L1TP_232013_19870617_20170212_01_T1	LT52320131987168KIS00
LT05_L1TP_233013_19870608_20170212_01_T1	LT52330131987159KIS00
LT05_L1GS_233013_19870405_20170213_01_T2	LT52330131987095KIS00
LT05_L1GS_232014_19861004_20170216_01_T2	LT52320141986277KIS00
LT05_L1GS_233013_19860925_20170216_01_T2	LT52330131986268KIS00
LT05_L1TP_232014_19860918_20170216_01_T1	LT52320141986261KIS00
LT05_L1TP_231014_19860911_20170216_01_T1	LT52310141986254XXX03
LT05_L1TP_233013_19860824_20170216_01_T2	LT52330131986236KIS00
LT05_L1TP_232013_19860817_20170216_01_T1	LT52320131986229KIS00
LT05_L1TP_232014_19860817_20170216_01_T1	LT52320141986229KIS00
LT05_L1TP_232013_19860801_20170217_01_T2	LT52320131986213KIS00
LT05_L1GS_232014_19860801_20170217_01_T2	LT52320141986213KIS00
LT05_L1TP_231014_19860725_20170217_01_T1	LT52310141986206KIS00
LT05_L1TP_233013_19860723_20170217_01_T2	LT52330131986204KIS00
LT05_L1TP_232013_19860716_20170217_01_T1	LT52320131986197KIS00
LT05_L1TP_232014_19860716_20170217_01_T1	LT52320141986197KIS00
LT05_L1TP_232013_19860630_20170217_01_T1	LT52320131986181KIS00
LT05_L1TP_232014_19860630_20170217_01_T1	LT52320141986181KIS00
LT05_L1TP_231014_19860522_20170217_01_T1	LT52310141986142KIS00
LT05_L1TP_232013_19860513_20170218_01_T1	LT52320131986133KIS00
LT05_L1TP_232014_19860513_20170218_01_T1	LT52320141986133KIS00
LT05_L1TP_231014_19860506_20170218_01_T1	LT52310141986126KIS00
LT05_L1TP_233013_19860504_20170218_01_T1	LT52330131986124KIS00
LT05_L1GS_233013_19860418_20170218_01_T2	LT52330131986108KIS00
LT05_L1TP_232013_19851001_20170218_01_T2	LT52320131985274KIS00
LT05_L1TP_232013_19850830_20170218_01_T1	LT52320131985242KIS00
LT05_L1TP_232014_19850830_20170218_01_T1	LT52320141985242KIS00
LT05_L1TP_232014_19850814_20170219_01_T2	LT52320141985226KIS00
LT05_L1TP_232013_19850713_20170219_01_T1	LT52320131985194KIS00
LT05_L1TP_231014_19850706_20170219_01_T1	LT52310141985187KIS00
LT05_L1GS_232013_19850611_20170219_01_T2	LT52320131985162KIS00
LT05_L1TP_232014_19850611_20170219_01_T1	LT52320141985162KIS00
LT05_L1TP_231014_19850604_20170219_01_T1	LT52310141985155KIS00
LT05_L1GS_233013_19850602_20170219_01_T2	LT52330131985153KIS00
LT05_L1TP_232013_19850526_20170219_01_T1	LT52320131985146KIS00
LT05_L1TP_232014_19850526_20170219_01_T1	LT52320141985146KIS00
LT05_L1TP_231014_19850401_20170219_01_T2	LT52310141985091KIS00
LT05_L1GS_233013_19850330_20170219_01_T2	LT52330131985089KIS00
LT05_L1GS_232013_19840507_20170220_01_T2	LT52320131984128KIS00
LT05_L1GS_232014_19840507_20170220_01_T2	LT52320141984128KIS00
