LC08_L1TP_045001_20190526_20190605_01_T1	LC80450012019146LGN00
LC08_L1TP_045001_20190510_20190521_01_T1	LC80450012019130LGN00
LC08_L1TP_045001_20190424_20190508_01_T1	LC80450012019114LGN00
LC08_L1TP_045001_20180928_20181009_01_T1	LC80450012018271LGN00
LC08_L1TP_045001_20180912_20180927_01_T1	LC80450012018255LGN00
LC08_L1TP_045001_20180726_20180731_01_T1	LC80450012018207LGN00
LC08_L1TP_045001_20180523_20180605_01_T1	LC80450012018143LGN00
LC08_L1TP_045001_20180405_20180417_01_T1	LC80450012018095LGN00
LC08_L1TP_045001_20180320_20180403_01_T1	LC80450012018079LGN00
LC08_L1TP_045001_20170909_20170927_01_T1	LC80450012017252LGN00
LC08_L1TP_045001_20170707_20170716_01_T1	LC80450012017188LGN00
LC08_L1TP_045001_20170520_20170526_01_T1	LC80450012017140LGN00
LC08_L1TP_045001_20170504_20180201_01_T1	LC80450012017124LGN01
LC08_L1TP_045001_20170418_20170501_01_T1	LC80450012017108LGN00
LC08_L1TP_045001_20170402_20170414_01_T1	LC80450012017092LGN00
LC08_L1TP_045001_20170317_20170328_01_T1	LC80450012017076LGN00
LC08_L1TP_045001_20160618_20170221_01_T1	LC80450012016170LGN01
LC08_L1TP_045001_20160517_20170223_01_T1	LC80450012016138LGN01
LC08_L1TP_045001_20160501_20170223_01_T1	LC80450012016122LGN01
LC08_L1TP_045001_20160415_20180201_01_T1	LC80450012016106LGN02
LC08_L1TP_045001_20160330_20170223_01_T1	LC80450012016090LGN01
LC08_L1TP_045001_20150616_20170226_01_T1	LC80450012015167LGN01
LC08_L1TP_045001_20150531_20170226_01_T1	LC80450012015151LGN01
LC08_L1TP_045001_20150429_20170228_01_T1	LC80450012015119LGN01
LC08_L1TP_045001_20150413_20170228_01_T1	LC80450012015103LGN01
LC08_L1TP_045001_20140901_20170303_01_T1	LC80450012014244LGN01
LC08_L1TP_045001_20140816_20170304_01_T1	LC80450012014228LGN01
LC08_L1TP_045001_20140731_20170304_01_T1	LC80450012014212LGN01
LC08_L1TP_045001_20140715_20170304_01_T1	LC80450012014196LGN01
LC08_L1TP_045001_20140629_20170304_01_T1	LC80450012014180LGN01
LC08_L1TP_045001_20140528_20170307_01_T1	LC80450012014148LGN01
LC08_L1TP_045001_20130930_20170502_01_T1	LC80450012013273LGN01
LC08_L1TP_045001_20130829_20170309_01_T1	LC80450012013241LGN01
LC08_L1TP_045001_20130525_20170310_01_T1	LC80450012013145LGN02
